file_name,snr,pesq_score,ber,encode_time,decode_time,msg
TTS-StarGAN-clf_08421_01341611331_TTS-clm_03349,29.57,4.40,0.00,2.00,0.01,[0 0 0 0 1 1 1 1 1 0 0 0 1 0 0 0]
TTS-StarGAN-clf_08784_00133531365_TTS-clf_07508,33.18,4.43,0.00,1.79,0.01,[1 1 1 1 1 0 1 1 0 0 0 1 0 0 0 1]
TTS-StarGAN-clf_08784_00278594357_TTS-arf_02484,32.32,4.52,0.00,2.33,0.01,[1 1 1 1 1 0 0 0 1 0 0 0 1 0 0 1]
TTS-StarGAN-clf_08784_00361201408_TTS-cof_03397,33.72,4.44,0.00,2.29,0.01,[0 1 0 1 0 1 1 0 1 0 1 0 0 1 0 0]
TTS-StarGAN-clf_08784_00539160787_TTS-pef_02484,35.03,4.46,0.00,0.71,0.01,[1 1 0 0 1 0 1 0 1 1 0 1 0 0 0 0]
TTS-StarGAN-clf_08784_00993136054_TTS-arf_02484,31.61,4.47,0.00,1.72,0.01,[0 0 0 0 1 0 1 1 1 0 1 0 0 0 1 1]
TTS-StarGAN-clf_08784_01314418926_TTS-pem_09697,36.10,4.47,0.00,1.80,0.01,[0 1 0 1 1 1 1 0 0 1 1 1 0 0 0 1]
TTS-StarGAN-clf_09334_00554072553_TTS-vem_05223,30.41,4.43,0.00,3.46,0.02,[0 1 1 0 0 1 1 0 0 0 1 0 1 1 0 1]
TTS-StarGAN-clf_09334_01803997073_TTS-com_08784,29.18,4.47,0.00,1.88,0.01,[0 0 0 1 1 1 1 1 0 1 1 1 1 1 0 0]
TTS-StarGAN-clf_09697_00099253068_TTS-cof_01523,34.85,4.26,0.00,1.76,0.01,[1 1 0 0 1 0 1 0 1 0 1 0 0 1 1 1]
TTS-StarGAN-clf_09697_01808810950_TTS-pef_03397,32.71,4.38,0.00,1.18,0.01,[0 1 1 0 0 1 0 0 1 0 1 0 1 0 1 1]
TTS-StarGAN-clf_09697_01808810950_TTS-pef_07508,31.30,4.39,0.00,1.18,0.01,[0 1 0 1 1 1 1 1 0 0 1 0 0 0 1 0]
TTS-StarGAN-clm_00610_01484961628_TTS-vef_08421,29.87,4.37,0.00,2.34,0.01,[1 0 1 0 0 0 1 0 1 1 0 1 1 1 1 1]
TTS-StarGAN-clm_00610_01767011448_TTS-arm_08784,29.31,4.37,0.00,0.13,0.01,[0 0 1 0 1 0 1 0 1 1 1 0 0 0 1 0]
TTS-StarGAN-clm_01208_00502189299_TTS-pef_01523,29.12,4.39,0.00,0.55,0.01,[0 1 0 1 1 0 0 1 1 0 0 1 1 1 1 0]
TTS-StarGAN-clm_01208_00839694323_TTS-pef_03397,30.61,4.42,0.00,0.42,0.01,[0 0 1 0 0 0 1 1 1 0 0 0 1 1 0 1]
TTS-StarGAN-clm_01208_02136814922_TTS-arf_03853,32.32,4.36,0.00,1.65,0.02,[0 0 0 1 1 0 1 0 0 0 0 0 0 1 0 0]
TTS-StarGAN-clm_01523_01860249115_TTS-pem_09697,33.13,4.44,0.00,2.26,0.01,[1 0 1 1 1 1 1 1 1 0 0 0 1 1 0 0]
TTS-StarGAN-clm_02121_00478180994_TTS-pef_03397,32.49,4.41,0.00,0.70,0.01,[0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 1]
TTS-StarGAN-clm_02436_00389187647_TTS-clf_08784,34.71,4.40,0.00,0.70,0.01,[0 0 1 0 1 1 0 0 0 1 1 0 0 1 1 1]
TTS-StarGAN-clm_02436_02010999053_TTS-com_03034,32.86,4.34,0.00,2.19,0.02,[0 0 1 1 0 0 0 0 1 1 0 0 1 1 0 0]
TTS-StarGAN-clm_02484_00673621268_TTS-arf_04311,28.35,4.47,0.00,2.32,0.01,[1 0 0 0 0 0 1 1 1 0 1 1 0 0 0 1]
TTS-StarGAN-clm_02484_00731988012_TTS-vem_02484,29.57,4.34,0.00,1.18,0.01,[1 0 0 1 0 0 0 0 0 1 0 1 1 1 0 0]
TTS-StarGAN-clm_02484_00843567635_TTS-clm_03349,29.76,4.37,0.00,2.09,0.01,[1 1 1 0 0 1 0 1 1 1 1 0 1 1 1 0]
TTS-StarGAN-clm_02484_01927335173_TTS-clm_05223,33.59,4.36,0.00,2.02,0.01,[1 0 1 0 1 1 1 0 0 0 0 0 1 1 1 1]
TTS-StarGAN-clm_03034_00574877292_TTS-clm_02484,30.38,4.32,0.00,2.11,0.02,[1 0 1 0 0 1 0 0 0 0 0 1 1 0 1 0]
TTS-StarGAN-clm_03034_02042975269_TTS-clf_04310,30.55,4.34,0.00,1.77,0.01,[1 1 1 0 0 0 0 0 1 1 1 0 1 1 0 0]
TTS-StarGAN-clm_03034_02042975269_TTS-pef_03397,32.86,4.40,0.00,1.77,0.01,[0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0]
TTS-StarGAN-clm_03349_01896057990_TTS-cof_01523,32.37,4.33,0.00,1.14,0.01,[1 1 1 0 1 1 0 1 1 1 1 1 0 0 1 1]
TTS-StarGAN-clm_03397_00356962058_TTS-com_08784,30.58,4.39,0.00,2.08,0.01,[0 1 1 0 0 1 1 0 0 1 0 1 1 0 1 1]
TTS-StarGAN-clm_03397_00523539553_TTS-arm_04310,33.51,4.27,0.00,4.14,0.02,[0 1 1 1 1 0 0 1 1 1 0 0 1 0 0 0]
TTS-StarGAN-clm_03397_01736726401_TTS-pef_01523,33.40,4.47,0.00,0.71,0.01,[1 0 1 0 1 0 1 1 1 0 0 1 0 0 1 1]
TTS-StarGAN-clm_03397_01736726401_TTS-vem_08784,31.46,4.46,0.00,0.71,0.01,[1 1 1 1 0 0 1 0 1 1 0 0 0 0 1 1]
TTS-StarGAN-clm_03397_01994972419_TTS-cof_07508,33.01,4.15,0.00,1.87,0.01,[0 1 1 1 0 1 0 1 1 0 1 1 1 1 0 1]
TTS-StarGAN-clm_05223_01862478012_TTS-arf_03397,32.24,4.28,0.00,1.97,0.01,[1 0 0 1 1 0 1 1 1 1 1 1 0 0 1 0]
TTS-StarGAN-clm_06136_00611634339_TTS-clf_07508,29.64,4.35,0.00,1.73,0.01,[0 0 0 1 1 0 1 0 1 0 1 0 1 0 1 0]
TTS-StarGAN-clm_06136_01290778755_TTS-arf_07060,32.01,4.49,0.00,1.77,0.01,[0 0 0 1 1 0 1 0 0 1 0 1 1 1 1 0]
TTS-StarGAN-clm_06136_01912973540_TTS-pem_07508,31.50,4.34,0.00,1.15,0.01,[1 1 0 1 1 1 1 1 1 1 0 1 1 0 0 1]
TTS-StarGAN-clm_07049_00373375816_TTS-com_04310,31.64,4.39,0.00,2.20,0.02,[0 0 0 1 1 0 1 0 1 0 1 1 0 1 0 1]
TTS-StarGAN-clm_07049_01607041015_TTS-pem_03397,33.57,4.38,0.00,1.17,0.01,[1 0 0 0 0 0 0 0 1 1 0 1 1 0 1 0]
TTS-StarGAN-clm_08421_00067966243_TTS-arm_03397,28.49,4.39,0.00,1.78,0.01,[0 1 1 0 0 1 0 1 0 1 1 0 0 1 0 1]
TTS-StarGAN-clm_08421_00067966243_TTS-pem_09697,31.48,4.40,0.00,1.79,0.01,[1 1 0 0 0 1 1 1 0 0 1 0 0 1 0 1]
TTS-StarGAN-clm_08421_00360208254_TTS-com_07049,27.72,4.40,0.00,2.16,0.02,[0 1 1 1 0 0 0 1 1 0 0 0 0 1 1 1]
TTS-StarGAN-clm_08421_01296786271_TTS-clf_04310,30.48,4.33,0.00,1.95,0.02,[0 1 0 1 1 0 1 0 0 0 1 0 0 1 1 0]
TTS-StarGAN-clm_08421_01714336080_TTS-clf_08784,32.11,4.35,0.00,2.33,0.01,[1 0 0 0 0 1 1 1 0 1 0 1 1 0 1 1]
TTS-StarGAN-clm_08421_01820590086_TTS-pem_07508,30.86,4.39,0.00,2.19,0.02,[0 1 1 0 1 1 1 1 1 0 0 0 1 0 1 0]
TTS-StarGAN-clm_08421_01857915701_TTS-pef_07508,29.83,4.39,0.00,1.51,0.01,[1 0 1 1 1 1 1 1 0 0 0 0 1 1 0 1]
TTS-StarGAN-clm_08784_00328152030_TTS-clm_02484,30.80,4.31,0.00,0.69,0.01,[0 0 0 1 1 0 1 0 1 1 0 0 0 1 0 1]
TTS-StarGAN-clm_09334_00800222544_TTS-com_04310,29.33,4.25,0.00,2.32,0.01,[1 0 0 0 1 1 1 1 0 0 1 1 1 1 0 1]
TTS-StarGAN-clm_09334_00876672695_TTS-pem_09334,30.80,4.34,0.00,1.77,0.01,[0 0 0 1 0 1 0 1 1 1 0 0 0 0 0 1]
TTS-StarGAN-clm_09334_01569530582_TTS-pem_09334,30.38,4.27,0.00,0.71,0.01,[0 0 0 0 1 1 1 1 1 1 0 1 0 0 0 0]
TTS-StarGAN-clm_09697_01554309812_TTS-vem_08784,29.88,4.41,0.00,2.33,0.01,[1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1]
TTS-StarGAN-cof_00610_00191114113_TTS-clm_03034,32.02,4.47,0.00,2.15,0.01,[0 1 0 1 1 1 1 1 1 0 0 1 0 0 0 0]
TTS-StarGAN-cof_00610_01351577649_TTS-pef_01523,34.43,4.38,0.00,1.76,0.01,[0 1 1 1 0 1 1 1 1 0 1 1 0 0 0 0]
TTS-StarGAN-cof_01523_02140184565_TTS-clf_07508,33.06,4.32,0.00,1.73,0.02,[0 0 0 1 1 0 0 0 0 0 0 1 1 1 0 1]
TTS-StarGAN-cof_02436_00158507084_TTS-clm_02484,34.18,4.28,0.00,1.98,0.01,[0 0 0 0 1 0 1 0 0 0 1 0 0 1 0 1]
TTS-StarGAN-cof_02484_00437993357_TTS-clf_04310,35.31,4.35,0.00,2.32,0.01,[1 0 0 0 1 1 1 0 0 0 0 1 1 1 1 1]
TTS-StarGAN-cof_02484_01242088738_TTS-pef_03397,38.00,4.41,0.00,0.15,0.01,[0 0 0 0 0 1 0 0 0 1 1 1 1 1 1 0]
TTS-StarGAN-cof_03034_00152908005_TTS-vem_07508,32.01,4.46,0.00,2.25,0.01,[1 1 1 0 0 0 1 0 0 0 0 1 0 0 0 0]
TTS-StarGAN-cof_03034_00693994579_TTS-clf_07508,35.29,4.34,0.00,1.49,0.01,[0 1 0 1 1 0 1 1 1 0 0 0 1 1 1 1]
TTS-StarGAN-cof_03034_00883922775_TTS-vem_05223,30.03,4.51,0.00,0.13,0.01,[1 1 0 0 0 1 1 0 0 0 1 1 1 0 0 1]
TTS-StarGAN-cof_03034_01713215225_TTS-com_08784,32.71,4.39,0.00,0.13,0.01,[0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0]
TTS-StarGAN-cof_03034_01774046269_TTS-arf_03853,34.22,4.30,0.00,0.72,0.01,[1 1 0 1 1 0 0 1 1 0 1 1 0 0 1 1]
TTS-StarGAN-cof_03349_00742398319_TTS-arm_07508,32.28,4.11,0.00,1.92,0.01,[1 0 1 0 0 0 1 0 0 0 1 1 1 1 0 0]
TTS-StarGAN-cof_03349_00987958617_TTS-pef_04310,30.94,4.42,0.00,1.98,0.01,[1 1 0 0 0 1 0 1 0 0 1 0 1 1 1 1]
TTS-StarGAN-cof_03349_01545841393_TTS-cof_07508,34.92,4.30,0.00,1.98,0.01,[1 1 1 0 1 0 0 0 0 1 1 1 1 0 1 0]
TTS-StarGAN-cof_03349_01802104855_TTS-cof_01523,33.10,4.38,0.00,4.38,0.02,[1 0 0 0 0 1 0 1 0 0 1 1 1 0 0 1]
TTS-StarGAN-cof_04310_01664914398_TTS-clf_05223,35.92,4.42,0.00,1.14,0.01,[1 1 1 1 0 1 1 1 0 0 1 0 1 0 0 1]
TTS-StarGAN-cof_05223_01804494698_TTS-arm_04310,37.74,4.17,0.00,4.19,0.02,[0 0 0 0 0 1 0 1 1 0 0 1 1 0 0 1]
TTS-StarGAN-cof_05223_01964266043_TTS-vef_09697,32.79,4.43,0.00,2.28,0.01,[1 1 1 1 0 1 0 1 1 1 1 1 1 0 0 0]
TTS-StarGAN-cof_07049_00132400311_TTS-cof_01523,37.14,4.37,0.00,1.13,0.01,[1 1 1 0 1 1 0 0 0 1 1 0 0 0 1 1]
TTS-StarGAN-cof_07049_00629007605_TTS-clf_08784,35.50,4.36,0.00,1.70,0.01,[1 0 0 0 1 1 1 1 0 0 1 1 1 0 0 0]
TTS-StarGAN-cof_07508_01725797680_TTS-cof_03397,34.44,4.35,0.00,0.70,0.01,[1 1 0 1 1 1 1 0 0 1 0 0 1 0 0 0]
TTS-StarGAN-cof_08421_01802859068_TTS-clf_08784,37.30,4.35,0.00,0.13,0.01,[1 0 1 1 1 0 0 1 0 0 0 0 1 1 1 1]
TTS-StarGAN-cof_09334_01274908914_TTS-vem_08784,29.86,4.31,0.00,0.70,0.01,[0 0 1 1 1 0 0 1 1 1 1 0 0 0 0 0]
TTS-StarGAN-cof_09697_00559693427_TTS-clf_09334,32.42,4.43,0.00,2.00,0.01,[1 0 1 0 1 1 0 0 0 0 0 1 1 0 0 0]
TTS-StarGAN-com_00610_01357734740_TTS-com_07049,30.03,4.26,0.00,1.79,0.01,[0 1 0 0 1 1 0 1 1 1 0 1 0 1 0 0]
TTS-StarGAN-com_01523_00139590753_TTS-arm_03397,27.63,4.44,0.00,0.70,0.01,[1 0 0 1 0 0 1 1 0 1 0 1 1 0 0 0]
TTS-StarGAN-com_02121_01854501737_TTS-clm_03349,27.71,4.25,0.00,1.15,0.01,[1 0 1 1 0 1 0 0 0 0 0 0 1 0 0 0]
TTS-StarGAN-com_02436_00351207323_TTS-vem_00610,26.08,4.48,0.00,1.90,0.01,[0 1 0 0 0 0 0 1 0 0 0 0 1 1 0 0]
TTS-StarGAN-com_02436_01747023145_TTS-clm_03349,30.34,4.42,0.00,0.69,0.01,[1 0 1 1 0 1 1 1 0 0 1 1 0 0 0 1]
TTS-StarGAN-com_02436_01875507262_TTS-clf_09334,27.31,4.31,0.00,0.71,0.01,[0 1 0 0 0 0 1 0 0 0 0 0 1 0 1 1]
TTS-StarGAN-com_02436_01898339882_TTS-pem_09334,30.16,4.17,0.00,0.15,0.01,[1 0 0 0 1 0 1 0 1 1 0 0 1 0 1 0]
TTS-StarGAN-com_02484_00072327710_TTS-vef_08784,33.91,4.21,0.00,0.55,0.01,[1 0 0 1 1 1 1 1 0 1 0 0 0 1 1 0]
TTS-StarGAN-com_02484_00122860788_TTS-vef_08421,29.90,4.26,0.00,1.84,0.01,[0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0]
TTS-StarGAN-com_03034_01838727039_TTS-pem_07508,32.43,4.31,0.00,2.03,0.01,[1 0 1 0 1 0 0 1 1 1 0 0 1 1 1 0]
TTS-StarGAN-com_03034_02047985775_TTS-vef_06136,29.94,4.34,0.00,2.00,0.01,[1 1 1 1 0 1 0 1 1 1 0 1 0 0 0 1]
TTS-StarGAN-com_03397_00984240661_TTS-pef_07508,25.80,4.22,0.00,2.06,0.01,[0 0 1 0 1 1 0 1 0 0 1 1 1 0 1 1]
TTS-StarGAN-com_03397_01167341170_TTS-pef_04310,28.08,4.44,0.00,2.23,0.01,[1 1 1 0 1 1 0 0 1 0 1 1 0 0 0 0]
TTS-StarGAN-com_04310_01496324384_TTS-vef_04310,28.45,4.35,0.00,0.34,0.01,[0 1 1 0 1 1 0 1 1 1 0 1 1 1 0 1]
TTS-StarGAN-com_04310_01585798896_TTS-pem_09697,37.85,4.23,0.00,0.14,0.01,[1 1 1 0 0 1 1 1 1 1 1 0 0 1 1 1]
TTS-StarGAN-com_04310_01904025674_TTS-arf_03853,31.29,4.31,0.00,1.80,0.01,[0 0 0 0 1 0 0 1 1 1 0 0 0 1 1 1]
TTS-StarGAN-com_04310_01904025674_TTS-com_03034,32.29,4.38,0.00,1.79,0.01,[0 0 0 0 1 1 0 1 0 0 0 0 0 1 0 1]
TTS-StarGAN-com_05223_00148354470_TTS-arf_04311,30.07,4.46,0.00,1.76,0.01,[1 1 1 1 0 1 1 0 1 0 0 1 0 0 1 0]
TTS-StarGAN-com_05223_01733631376_TTS-arf_07060,28.68,4.38,0.00,0.42,0.01,[1 0 0 1 1 0 1 0 0 0 1 1 1 1 1 1]
TTS-StarGAN-com_05223_01805080214_TTS-clf_09334,28.41,4.41,0.00,2.15,0.01,[0 0 1 0 1 1 0 0 1 0 1 0 1 1 1 1]
TTS-StarGAN-com_06136_00304977709_TTS-cof_03397,31.17,4.37,0.00,0.71,0.01,[1 0 1 1 0 1 0 0 0 1 1 0 0 0 0 0]
TTS-StarGAN-com_06136_00325222643_TTS-pem_09697,34.28,4.34,0.00,2.34,0.01,[1 0 0 1 0 0 1 1 0 1 0 1 0 1 1 0]
TTS-StarGAN-com_06136_00388157238_TTS-vef_09697,28.93,4.35,0.00,1.94,0.01,[0 0 1 1 1 0 1 0 0 1 0 1 0 1 1 1]
TTS-StarGAN-com_06136_01083705201_TTS-pef_02484,35.30,4.35,0.00,2.28,0.01,[1 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0]
TTS-StarGAN-com_07049_02114570454_TTS-vef_09697,29.74,4.42,0.00,0.72,0.01,[0 1 0 0 0 1 0 1 1 0 1 0 0 1 1 1]
TTS-StarGAN-com_07508_00414767767_TTS-arf_04311,27.76,4.46,0.00,2.33,0.01,[1 1 0 0 0 0 1 1 0 0 1 0 1 0 0 0]
TTS-StarGAN-com_07508_00414767767_TTS-cof_09697,33.31,4.33,0.00,2.34,0.01,[1 0 1 1 1 0 1 0 0 1 1 1 1 1 1 0]
TTS-StarGAN-com_07508_00425255435_TTS-vem_08784,28.98,4.45,0.00,0.41,0.01,[0 1 1 1 0 1 0 1 0 1 0 1 0 0 0 1]
TTS-StarGAN-com_07508_00462068154_TTS-arm_07508,31.87,4.11,0.00,0.69,0.01,[0 0 0 1 0 1 0 0 1 1 0 0 0 1 0 0]
TTS-StarGAN-com_07508_00524827492_TTS-com_08784,28.08,4.41,0.00,0.72,0.01,[0 1 0 0 0 0 0 1 1 0 1 0 1 0 1 1]
TTS-StarGAN-com_08421_00400428455_TTS-arf_07060,30.55,4.27,0.00,0.69,0.01,[0 0 1 1 1 0 0 0 1 1 1 1 1 1 0 0]
TTS-StarGAN-com_08421_01233144170_TTS-vef_06136,25.34,4.37,0.00,0.70,0.01,[1 1 1 0 1 0 0 1 0 1 0 1 0 0 1 0]
TTS-StarGAN-com_08421_01482844543_TTS-clf_05223,31.26,4.38,0.00,2.12,0.02,[1 0 0 1 0 1 1 1 0 0 1 1 0 1 1 0]
TTS-StarGAN-com_08784_00435221211_TTS-clm_03034,29.79,4.42,0.00,1.82,0.01,[0 0 0 0 0 1 0 0 1 0 1 1 0 1 1 1]
TTS-StarGAN-com_08784_00785098179_TTS-clf_04310,29.71,4.31,0.00,1.89,0.01,[0 1 1 1 1 1 1 1 0 0 0 0 1 0 1 0]
TTS-StarGAN-com_09334_00033616669_TTS-clm_09697,32.00,4.37,0.00,0.71,0.01,[0 0 1 1 1 0 0 0 0 1 1 1 1 0 0 0]
TTS-StarGAN-com_09334_00033616669_TTS-com_04310,29.52,4.38,0.00,0.71,0.01,[1 0 0 0 1 0 1 1 1 0 0 0 1 0 1 0]
TTS-StarGAN-com_09334_00091163583_TTS-pef_02484,33.94,4.38,0.00,2.33,0.01,[0 0 0 0 1 1 1 0 1 1 0 1 0 1 1 0]
TTS-StarGAN-com_09334_01939374633_TTS-pef_03397,34.77,4.40,0.00,0.69,0.01,[1 1 0 0 0 0 1 0 0 0 1 0 1 0 1 1]
TTS-StarGAN-com_09697_00090408643_TTS-arm_07508,31.55,4.21,0.00,1.51,0.01,[1 0 1 1 1 0 0 1 1 0 0 0 1 1 0 1]
TTS-StarGAN-com_09697_00306006962_TTS-com_03034,31.97,4.31,0.00,0.34,0.01,[0 0 0 1 0 1 1 0 0 0 0 0 1 0 0 1]
TTS-StarGAN-com_09697_00667459534_TTS-pef_01523,30.66,4.36,0.00,1.82,0.01,[1 1 0 0 1 0 1 1 1 0 0 0 0 0 1 1]
TTS-StarGAN-com_09697_01379003898_TTS-clf_04310,32.38,4.32,0.00,2.34,0.01,[0 1 1 0 0 1 1 1 1 1 0 1 0 0 1 1]
TTS-StarGAN-com_09697_01796946708_TTS-arm_04310,36.23,4.19,0.00,1.18,0.01,[1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0]
TTS-StarGAN-pef_00610_01936096117_TTS-vem_05223,29.46,4.39,0.00,1.84,0.01,[0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 0]
TTS-StarGAN-pef_01208_00800476712_TTS-arm_08784,29.63,4.44,0.00,1.18,0.01,[1 1 1 0 0 0 1 0 1 0 1 0 0 1 1 0]
TTS-StarGAN-pef_01208_00800476712_TTS-cof_01523,34.17,4.36,0.00,1.18,0.01,[1 1 0 1 0 1 1 0 1 1 0 1 0 1 1 0]
TTS-StarGAN-pef_01523_00404268334_TTS-vef_08421,30.00,4.32,0.00,0.70,0.01,[1 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1]
TTS-StarGAN-pef_01523_00675089770_TTS-arm_07508,30.90,4.31,0.00,1.17,0.01,[1 1 0 1 1 1 1 0 1 0 1 0 0 0 0 0]
TTS-StarGAN-pef_02121_00102687872_TTS-vem_02484,30.85,4.45,0.00,1.79,0.01,[1 1 1 0 1 1 1 0 1 0 0 1 0 0 0 1]
TTS-StarGAN-pef_02436_01287733143_TTS-clf_09334,30.63,4.30,0.00,0.71,0.01,[1 1 1 1 0 1 1 0 0 1 0 1 1 0 0 0]
TTS-StarGAN-pef_02484_00829193374_TTS-vem_08784,30.06,4.39,0.00,2.14,0.01,[1 1 0 1 0 0 0 0 0 0 0 0 1 0 1 1]
TTS-StarGAN-pef_02484_01790585485_TTS-arf_03853,30.20,4.35,0.00,2.20,0.02,[0 0 0 0 1 0 1 1 1 0 1 0 0 1 0 1]
TTS-StarGAN-pef_02484_01790585485_TTS-vem_00610,28.65,4.45,0.00,2.19,0.02,[0 1 0 1 1 0 1 1 1 1 0 0 0 1 1 1]
TTS-StarGAN-pef_03034_00823520347_TTS-vem_05223,29.11,4.48,0.00,0.70,0.01,[1 1 1 1 1 0 1 1 0 1 0 0 1 1 1 1]
TTS-StarGAN-pef_03349_01206067432_TTS-vef_08421,29.37,4.35,0.00,0.72,0.01,[1 1 1 1 0 1 1 1 0 0 1 0 1 0 1 1]
TTS-StarGAN-pef_03349_02028407448_TTS-clf_04310,30.06,4.34,0.00,1.76,0.01,[1 0 1 1 1 0 1 1 1 0 1 0 1 1 0 1]
TTS-StarGAN-pef_03349_02111954750_TTS-vef_08784,33.53,4.42,0.00,2.25,0.01,[0 0 1 1 1 1 0 1 1 0 0 0 1 1 1 0]
TTS-StarGAN-pef_03397_00823768559_TTS-vem_05223,30.99,4.28,0.00,1.64,0.01,[1 0 1 0 1 0 1 0 1 0 0 0 0 0 1 1]
TTS-StarGAN-pef_03397_00964497814_TTS-com_07049,31.77,4.44,0.00,2.03,0.01,[0 1 1 0 0 1 0 0 0 1 0 1 0 0 1 0]
TTS-StarGAN-pef_04310_00278839218_TTS-com_09334,28.31,4.39,0.00,2.29,0.01,[0 1 1 0 0 0 1 0 1 1 1 0 0 1 1 1]
TTS-StarGAN-pef_04310_00517334436_TTS-vef_09697,30.72,4.38,0.00,1.89,0.01,[0 1 0 1 1 0 0 0 1 1 1 0 0 0 1 1]
TTS-StarGAN-pef_04310_00991322688_TTS-pem_07508,29.37,4.41,0.00,1.51,0.01,[1 0 0 1 0 0 1 1 0 0 0 0 1 1 0 0]
TTS-StarGAN-pef_05223_01434322012_TTS-clm_03034,32.24,4.43,0.00,2.32,0.01,[0 1 1 1 1 0 0 0 1 1 0 0 1 1 1 0]
TTS-StarGAN-pef_05223_01453708371_TTS-cof_07508,32.55,4.22,0.00,1.17,0.01,[0 0 0 0 1 0 0 0 1 0 1 0 1 1 1 1]
TTS-StarGAN-pef_06136_00005827406_TTS-clm_03349,31.84,4.41,0.00,2.09,0.01,[1 0 1 0 0 1 1 0 0 0 0 1 0 1 1 1]
TTS-StarGAN-pef_07049_00596981238_TTS-arm_04310,36.39,4.22,0.00,0.69,0.01,[0 0 0 0 1 0 0 1 1 1 0 1 0 0 0 0]
TTS-StarGAN-pef_07508_00877672352_TTS-vef_08421,31.09,4.35,0.00,2.02,0.01,[1 1 0 0 0 1 0 1 1 1 1 1 0 1 0 1]
TTS-StarGAN-pef_07508_00907107301_TTS-com_04310,30.61,4.25,0.00,0.13,0.01,[0 1 0 1 1 0 0 1 0 1 0 0 1 0 1 0]
TTS-StarGAN-pef_08784_01041072786_TTS-pef_01523,32.10,4.48,0.00,1.80,0.01,[1 1 0 1 0 0 1 1 0 0 0 1 1 1 1 0]
TTS-StarGAN-pef_09334_00407148645_TTS-clf_05223,31.64,4.41,0.00,0.72,0.01,[0 0 0 1 0 0 1 0 1 1 1 1 0 1 1 1]
TTS-StarGAN-pef_09334_01811603195_TTS-cof_03397,33.21,4.38,0.00,2.06,0.01,[0 1 1 0 1 0 1 0 0 0 0 0 1 0 1 1]
TTS-StarGAN-pef_09334_01888217454_TTS-pef_03397,34.78,4.39,0.00,1.15,0.01,[1 0 0 1 0 0 0 0 0 0 1 1 1 1 1 1]
TTS-StarGAN-pef_09697_00296980870_TTS-cof_09697,29.57,4.34,0.00,2.28,0.01,[0 1 0 0 0 1 1 0 0 0 0 1 1 1 0 0]
TTS-StarGAN-pem_00295_00815277010_TTS-cof_06136,29.22,4.40,0.00,1.79,0.01,[0 0 0 1 1 0 0 1 1 0 1 1 0 0 0 1]
TTS-StarGAN-pem_00295_01307251944_TTS-vef_06136,30.69,4.47,0.00,0.71,0.01,[0 0 0 1 1 0 0 0 0 0 1 1 0 0 0 0]
TTS-StarGAN-pem_00610_00265250389_TTS-vef_09697,30.56,4.30,0.00,1.70,0.01,[1 0 1 1 1 1 0 0 0 0 1 0 1 1 1 0]
TTS-StarGAN-pem_00610_01185402383_TTS-cof_07508,35.03,4.22,0.00,1.79,0.01,[1 0 1 0 0 0 1 1 0 0 1 0 1 0 1 0]
TTS-StarGAN-pem_01208_00088939117_TTS-cof_03397,32.42,4.40,0.00,0.71,0.01,[0 1 0 1 0 1 0 1 1 1 1 0 1 0 1 0]
TTS-StarGAN-pem_01208_01287202066_TTS-vem_08784,29.73,4.48,0.00,2.26,0.01,[0 1 1 0 1 0 0 1 0 1 1 1 0 1 1 0]
TTS-StarGAN-pem_01208_01494418789_TTS-arm_04310,35.20,4.32,0.00,4.23,0.02,[0 0 1 0 1 1 0 0 1 0 1 0 1 0 1 0]
TTS-StarGAN-pem_01523_00830017748_TTS-com_08784,30.70,4.49,0.00,1.98,0.01,[1 0 0 1 1 0 0 0 0 1 1 0 0 1 1 0]
TTS-StarGAN-pem_01523_01238757190_TTS-clm_03034,30.14,4.49,0.00,2.22,0.01,[0 1 1 0 0 0 1 0 0 1 0 0 1 0 1 0]
TTS-StarGAN-pem_01523_01238757190_TTS-pem_03397,29.39,4.46,0.00,2.21,0.01,[0 1 1 0 1 0 0 1 1 0 1 0 0 1 0 0]
TTS-StarGAN-pem_01523_01621124487_TTS-arf_03853,30.51,4.36,0.00,2.30,0.01,[0 0 1 1 0 0 1 0 1 1 0 1 0 0 1 1]
TTS-StarGAN-pem_01523_01686139021_TTS-pef_02484,34.43,4.32,0.00,2.34,0.01,[0 1 1 1 0 1 1 0 1 1 0 0 1 1 0 0]
TTS-StarGAN-pem_02121_01461420576_TTS-arm_03397,29.32,4.47,0.00,3.60,0.02,[1 1 1 1 0 0 0 1 0 1 1 1 0 1 1 1]
TTS-StarGAN-pem_02121_01806456630_TTS-com_03034,33.04,4.36,0.00,2.25,0.01,[0 1 1 1 1 0 0 0 1 1 0 0 0 1 0 0]
TTS-StarGAN-pem_02436_01470120823_TTS-com_07049,30.13,4.44,0.00,2.29,0.01,[1 1 1 0 1 0 1 0 0 0 0 0 1 0 1 1]
