file_name,ber,ber_opus_12k
CycleGAN-arm_09697_00202151804-clm_07049_009799,0.00,0.00
CycleGAN-arm_09697_00202151804-pef_07508_012344,0.00,0.00
CycleGAN-arm_09697_00202151804-vef_02484_006903,0.00,0.00
CycleGAN-arm_09697_00202151804-vem_06136_016924,0.00,0.00
CycleGAN-arm_09697_00210291982-clm_02121_014604,0.00,6.25
CycleGAN-arm_09697_00210291982-clm_07049_003990,0.00,0.00
CycleGAN-arm_09697_00210291982-cof_06136_004267,0.00,0.00
CycleGAN-arm_09697_00210291982-cof_08784_001190,0.00,6.25
CycleGAN-arm_09697_00210291982-com_04310_003277,0.00,0.00
CycleGAN-arm_09697_00210291982-pef_01208_007055,0.00,100.00
CycleGAN-arm_09697_00210291982-pem_04310_010421,0.00,0.00
CycleGAN-arm_09697_00210291982-pem_08784_020404,0.00,0.00
CycleGAN-arm_09697_00210291982-vef_09697_010293,0.00,6.25
CycleGAN-arm_09697_00210291982-vem_04310_003703,0.00,6.25
CycleGAN-arm_09697_00210291982-vem_06136_008191,0.00,6.25
CycleGAN-arm_09697_00529303930-com_00610_021085,0.00,0.00
CycleGAN-arm_09697_00529303930-com_04310_018901,0.00,0.00
CycleGAN-arm_09697_00529303930-pef_01208_008004,0.00,0.00
CycleGAN-arm_09697_00529303930-vem_04310_018923,0.00,0.00
CycleGAN-arm_09697_00642788349-clm_08421_002863,0.00,0.00
CycleGAN-arm_09697_00642788349-pef_07049_016473,0.00,0.00
CycleGAN-arm_09697_00642788349-vef_03397_006994,0.00,6.25
CycleGAN-arm_09697_00687461739-clf_09697_009046,0.00,100.00
CycleGAN-arm_09697_00687461739-clm_07049_003504,0.00,0.00
CycleGAN-arm_09697_00687461739-cof_00610_012425,0.00,18.75
CycleGAN-arm_09697_00687461739-pef_01208_014808,0.00,100.00
CycleGAN-arm_09697_00687461739-pem_02436_012958,0.00,100.00
CycleGAN-arm_09697_00687461739-vem_09697_018610,0.00,0.00
CycleGAN-arm_09697_01090117503-clf_04310_013030,0.00,0.00
CycleGAN-arm_09697_01090117503-clm_07049_001557,0.00,12.50
CycleGAN-arm_09697_01090117503-com_04310_009840,0.00,6.25
CycleGAN-arm_09697_01090117503-pef_07049_020898,0.00,0.00
CycleGAN-arm_09697_01090117503-pem_04310_010725,0.00,6.25
CycleGAN-arm_09697_01146709538-arf_05679_003962,0.00,0.00
CycleGAN-arm_09697_01146709538-arm_01523_021277,0.00,0.00
CycleGAN-arm_09697_01146709538-clf_09697_009137,0.00,0.00
CycleGAN-arm_09697_01146709538-cof_02484_009350,0.00,0.00
CycleGAN-arm_09697_01146709538-cof_06136_009047,0.00,0.00
CycleGAN-arm_09697_01146709538-com_00610_008022,0.00,0.00
CycleGAN-arm_09697_01146709538-com_02436_000916,0.00,0.00
CycleGAN-arm_09697_01240723340-arf_02121_003300,0.00,0.00
CycleGAN-arm_09697_01240723340-arf_03397_003112,0.00,6.25
CycleGAN-arm_09697_01240723340-arm_07508_018154,0.00,0.00
CycleGAN-arm_09697_01240723340-clf_07049_020773,0.00,0.00
CycleGAN-arm_09697_01240723340-cof_00610_017193,0.00,0.00
CycleGAN-arm_09697_01240723340-com_02436_000790,0.00,0.00
CycleGAN-arm_09697_01240723340-pem_01208_012890,0.00,0.00
CycleGAN-arm_09697_01773566037-arf_02121_015470,0.00,12.50
CycleGAN-arm_09697_01773566037-arf_05679_011772,0.00,0.00
CycleGAN-arm_09697_01773566037-clm_08421_002779,0.00,0.00
CycleGAN-arm_09697_01773566037-pem_08784_006178,0.00,0.00
CycleGAN-arm_09697_01773566037-vef_03397_005306,0.00,0.00
CycleGAN-arm_09697_01773566037-vem_04310_012376,0.00,6.25
CycleGAN-arm_09697_01773566037-vem_09697_015630,0.00,0.00
CycleGAN-clf_05223_00086574876-arf_02121_018360,0.00,0.00
CycleGAN-clf_05223_00086574876-arm_07508_018468,0.00,0.00
CycleGAN-clf_05223_00086574876-clf_07049_001473,0.00,0.00
CycleGAN-clf_05223_00086574876-com_02436_001714,0.00,0.00
CycleGAN-clf_05223_00086574876-com_09334_011521,0.00,0.00
CycleGAN-clf_05223_00086574876-pef_03397_019038,0.00,0.00
CycleGAN-clf_05223_00086574876-vef_02484_016682,0.00,0.00
CycleGAN-clf_05223_00571992422-arf_02121_007681,0.00,37.50
CycleGAN-clf_05223_00571992422-pef_03397_018584,0.00,0.00
CycleGAN-clf_05223_00571992422-pef_07508_003889,0.00,100.00
CycleGAN-clf_05223_00571992422-pem_08784_010433,0.00,25.00
CycleGAN-clf_05223_00759208930-cof_02484_002944,0.00,0.00
CycleGAN-clf_05223_00759208930-com_04310_006147,0.00,0.00
CycleGAN-clf_05223_00759208930-vef_09697_013895,0.00,6.25
CycleGAN-clf_05223_00887476571-arm_01523_020070,0.00,0.00
CycleGAN-clf_05223_00887476571-clf_07049_002971,0.00,0.00
CycleGAN-clf_05223_00887476571-clm_02121_006490,0.00,0.00
CycleGAN-clf_05223_00887476571-cof_08784_015868,0.00,0.00
CycleGAN-clf_05223_00887476571-pef_07508_012925,0.00,0.00
CycleGAN-clf_05223_00887476571-pem_01208_020004,0.00,0.00
CycleGAN-clf_05223_00887476571-vem_04310_017546,0.00,18.75
CycleGAN-clf_05223_01102038735-arm_06136_021031,0.00,0.00
CycleGAN-clf_05223_01102038735-arm_07508_000031,0.00,6.25
CycleGAN-clf_05223_01102038735-clm_02121_019948,0.00,0.00
CycleGAN-clf_05223_01102038735-cof_00610_018747,0.00,12.50
CycleGAN-clf_05223_01102038735-com_09334_002142,0.00,100.00
CycleGAN-clf_05223_01102038735-pef_03397_016027,0.00,100.00
CycleGAN-clf_05223_01102038735-pem_08784_012553,0.00,100.00
CycleGAN-clf_05223_01578311399-arm_01523_003054,0.00,0.00
CycleGAN-clf_05223_01578311399-com_04310_005438,0.00,0.00
CycleGAN-clf_05223_01601629897-arf_02436_013596,0.00,100.00
CycleGAN-clf_05223_01601629897-arm_06136_000326,0.00,12.50
CycleGAN-clf_05223_01601629897-pef_07049_002268,0.00,37.50
CycleGAN-clf_05223_01601629897-vef_05223_000503,0.00,100.00
CycleGAN-clf_05223_01692372116-arm_06136_006978,0.00,0.00
CycleGAN-clf_05223_01692372116-pef_03397_002574,0.00,6.25
CycleGAN-clf_05223_01692372116-pem_04310_005420,0.00,0.00
CycleGAN-clf_05223_01692372116-pem_08784_010874,0.00,0.00
CycleGAN-clf_05223_01948250535-clm_02121_018799,0.00,0.00
CycleGAN-clf_05223_01948250535-cof_00610_012336,0.00,0.00
CycleGAN-clf_05223_01948250535-pem_04310_011073,0.00,0.00
CycleGAN-clf_05223_01948250535-vef_03397_020044,0.00,0.00
CycleGAN-clf_05223_01948250535-vem_05223_009220,0.00,0.00
CycleGAN-clf_05223_01948687797-arf_03397_011620,0.00,12.50
CycleGAN-clf_05223_01948687797-clf_04310_001171,0.00,18.75
CycleGAN-clf_05223_01948687797-clm_07049_012480,0.00,6.25
CycleGAN-clf_05223_01948687797-clm_08421_013592,0.00,100.00
CycleGAN-clf_05223_01948687797-cof_00610_013524,0.00,6.25
CycleGAN-clf_05223_01948687797-vef_09697_020312,0.00,100.00
CycleGAN-clf_06136_00135808948-arf_02121_008097,0.00,0.00
CycleGAN-clf_06136_00135808948-arm_01523_016476,0.00,0.00
CycleGAN-clf_06136_00135808948-arm_06136_012271,0.00,0.00
CycleGAN-clf_06136_00135808948-clf_07049_003597,0.00,0.00
CycleGAN-clf_06136_00135808948-clf_09697_006719,0.00,0.00
CycleGAN-clf_06136_00135808948-clm_04310_015361,0.00,0.00
CycleGAN-clf_06136_00135808948-pef_03397_005361,0.00,0.00
CycleGAN-clf_06136_00354685088-arf_05679_020921,0.00,0.00
CycleGAN-clf_06136_00354685088-arm_01523_009835,0.00,0.00
CycleGAN-clf_06136_00354685088-clf_09697_013295,0.00,0.00
CycleGAN-clf_06136_00354685088-clm_08421_002863,0.00,0.00
CycleGAN-clf_06136_00354685088-com_04310_017667,0.00,0.00
CycleGAN-clf_06136_00354685088-pem_02436_009849,0.00,0.00
CycleGAN-clf_06136_00354685088-pem_04310_009972,0.00,0.00
CycleGAN-clf_06136_00636786786-clf_04310_017986,0.00,0.00
CycleGAN-clf_06136_00636786786-clm_04310_007306,0.00,0.00
CycleGAN-clf_06136_00636786786-vef_03397_020044,0.00,0.00
CycleGAN-clf_06136_00636786786-vem_09697_007504,0.00,0.00
CycleGAN-clf_06136_00658346534-arf_02436_006577,0.00,0.00
CycleGAN-clf_06136_00658346534-clm_02121_005918,0.00,100.00
CycleGAN-clf_06136_00658346534-clm_08421_008041,0.00,0.00
CycleGAN-clf_06136_00658346534-cof_06136_007748,0.00,0.00
CycleGAN-clf_06136_00658346534-com_02436_015574,0.00,12.50
CycleGAN-clf_06136_00658346534-com_04310_017437,0.00,100.00
CycleGAN-clf_06136_00658346534-pef_01208_007055,0.00,0.00
CycleGAN-clf_06136_00658346534-pem_08784_013310,0.00,100.00
CycleGAN-clf_06136_00870277074-arf_02121_018765,0.00,12.50
CycleGAN-clf_06136_00870277074-arm_01523_003723,0.00,6.25
CycleGAN-clf_06136_00870277074-pef_01208_001016,0.00,6.25
CycleGAN-clf_06136_00870277074-pef_07508_019746,0.00,0.00
CycleGAN-clf_06136_00870277074-pem_04310_017404,0.00,12.50
CycleGAN-clf_06136_00870277074-vem_09697_007401,0.00,100.00
CycleGAN-clf_06136_00968508047-arf_03397_020798,0.00,100.00
CycleGAN-clf_06136_00968508047-arm_06136_003672,0.00,0.00
CycleGAN-clf_06136_00968508047-clm_08421_001805,0.00,25.00
CycleGAN-clf_06136_00968508047-vem_06136_020231,0.00,6.25
CycleGAN-clf_06136_01435825802-arm_01523_008766,0.00,0.00
CycleGAN-clf_06136_01435825802-clf_03397_009747,0.00,0.00
CycleGAN-clf_06136_01435825802-clm_08421_010475,0.00,0.00
CycleGAN-clf_06136_01435825802-cof_06136_019349,0.00,0.00
CycleGAN-clf_06136_01489700273-clf_03397_009334,0.00,0.00
CycleGAN-clf_06136_01489700273-clf_09697_005991,0.00,6.25
CycleGAN-clf_06136_01489700273-clm_02121_001194,0.00,0.00
CycleGAN-clf_06136_01489700273-com_09334_010772,0.00,6.25
CycleGAN-clf_06136_01489700273-pef_03397_002190,0.00,0.00
CycleGAN-clf_06136_01489700273-pef_07508_020440,0.00,0.00
CycleGAN-clf_06136_01489700273-pem_02436_013014,0.00,0.00
CycleGAN-clf_06136_01489700273-vem_09697_002577,0.00,6.25
CycleGAN-clf_06136_01757942488-arf_03397_007325,0.00,18.75
CycleGAN-clf_06136_01757942488-arm_00610_006317,0.00,100.00
CycleGAN-clf_06136_01757942488-clm_07049_019854,0.00,0.00
CycleGAN-clf_06136_01757942488-cof_00610_010746,0.00,0.00
CycleGAN-clf_06136_01757942488-cof_06136_008791,0.00,0.00
CycleGAN-clf_06136_01757942488-vef_02484_018260,0.00,0.00
CycleGAN-clf_06136_01757942488-vef_09697_013069,0.00,0.00
CycleGAN-clf_06136_01963409888-arf_03397_000662,0.00,18.75
CycleGAN-clf_06136_01963409888-arf_05679_003962,0.00,0.00
CycleGAN-clf_06136_01963409888-arm_00610_006353,0.00,100.00
CycleGAN-clf_08784_00224795970-arm_00610_010616,0.00,0.00
CycleGAN-clf_08784_00224795970-clm_08421_010390,0.00,0.00
CycleGAN-clf_08784_00224795970-cof_08784_009623,0.00,0.00
CycleGAN-clf_08784_00224795970-com_04310_013220,0.00,12.50
CycleGAN-clf_08784_00224795970-pef_01208_008085,0.00,6.25
CycleGAN-clf_08784_00224795970-pef_07508_017137,0.00,0.00
CycleGAN-clf_08784_00224795970-vef_03397_020094,0.00,0.00
CycleGAN-clf_08784_00224795970-vem_05223_014954,0.00,0.00
CycleGAN-clf_08784_00849035830-arf_02121_015024,0.00,100.00
CycleGAN-clf_08784_00849035830-arf_03397_010662,0.00,100.00
CycleGAN-clf_08784_00849035830-clm_08421_005141,0.00,12.50
CycleGAN-clf_08784_00849035830-cof_06136_000001,0.00,6.25
CycleGAN-clf_08784_00849035830-com_02436_001804,0.00,100.00
CycleGAN-clf_08784_00849035830-pef_07049_019950,0.00,0.00
CycleGAN-clf_08784_00849035830-pef_07508_007914,0.00,0.00
CycleGAN-clf_08784_00849035830-vef_09697_005035,0.00,18.75
CycleGAN-clf_08784_01360042320-arf_02436_007587,0.00,0.00
CycleGAN-clf_08784_01360042320-arf_05679_016121,0.00,0.00
CycleGAN-clf_08784_01360042320-arm_06136_014848,0.00,6.25
CycleGAN-clf_08784_01360042320-com_04310_001892,0.00,0.00
CycleGAN-clf_08784_01360042320-vef_02484_006368,0.00,0.00
CycleGAN-clf_08784_01360042320-vef_05223_017095,0.00,0.00
CycleGAN-clf_08784_01360042320-vef_09697_009416,0.00,0.00
CycleGAN-clf_08784_01360042320-vem_06136_011960,0.00,0.00
CycleGAN-clf_08784_01489536225-arf_02436_007350,0.00,100.00
CycleGAN-clf_08784_01489536225-arf_05679_004572,0.00,100.00
CycleGAN-clf_08784_01489536225-arm_01523_007438,0.00,0.00
CycleGAN-clf_08784_01489536225-clf_03397_009385,0.00,0.00
CycleGAN-clf_08784_01489536225-clf_07049_001318,0.00,0.00
CycleGAN-clf_08784_01489536225-clm_02121_005844,0.00,100.00
CycleGAN-clf_08784_01489536225-com_02436_006699,0.00,100.00
CycleGAN-clf_08784_01489536225-pef_01208_013775,0.00,0.00
CycleGAN-clf_08784_01489536225-pef_03397_003843,0.00,100.00
CycleGAN-clf_08784_01489536225-pem_08784_019762,0.00,0.00
CycleGAN-clf_08784_01489536225-vem_05223_005796,0.00,0.00
CycleGAN-clf_08784_01489536225-vem_06136_005914,0.00,0.00
CycleGAN-clf_08784_01496180446-clf_03397_012327,0.00,100.00
CycleGAN-clf_08784_01496180446-clm_02121_021228,0.00,0.00
CycleGAN-clf_08784_01496180446-com_09334_020584,0.00,0.00
CycleGAN-clf_08784_01496180446-pef_01208_020970,0.00,6.25
CycleGAN-clf_08784_01496180446-pem_04310_015086,0.00,0.00
CycleGAN-clf_08784_01716454577-arm_00610_017382,0.00,0.00
CycleGAN-clf_08784_01716454577-clf_07049_017928,0.00,6.25
CycleGAN-clf_08784_01716454577-cof_02484_007843,0.00,0.00
CycleGAN-clf_08784_01716454577-com_00610_020638,0.00,6.25
CycleGAN-clf_08784_01716454577-com_09334_002904,0.00,0.00
CycleGAN-clf_08784_01716454577-pef_07049_019260,0.00,0.00
CycleGAN-clf_08784_01716454577-pem_02436_015814,0.00,6.25
CycleGAN-clf_08784_01716454577-vef_05223_018052,0.00,100.00
CycleGAN-clf_08784_01749241574-clf_07049_005343,0.00,0.00
CycleGAN-clf_08784_01749241574-clm_08421_019567,0.00,0.00
CycleGAN-clf_08784_01749241574-vem_05223_009085,0.00,0.00
CycleGAN-clf_08784_02050528652-clf_07049_016650,0.00,0.00
CycleGAN-clf_08784_02050528652-clm_04310_014761,0.00,0.00
CycleGAN-clf_08784_02050528652-clm_07049_014087,0.00,0.00
CycleGAN-clf_08784_02050528652-com_00610_003559,0.00,0.00
CycleGAN-clf_08784_02050528652-vef_02484_018260,0.00,0.00
CycleGAN-clf_08784_02050528652-vef_03397_019160,0.00,0.00
CycleGAN-clf_08784_02050528652-vem_09697_002732,0.00,0.00
CycleGAN-clf_08784_02050876116-clf_09697_020517,0.00,0.00
CycleGAN-clf_08784_02050876116-clm_02121_008765,0.00,0.00
CycleGAN-clf_08784_02050876116-com_02436_017220,0.00,0.00
CycleGAN-clf_08784_02050876116-pef_07508_018935,0.00,0.00
CycleGAN-clf_08784_02050876116-vef_05223_017473,0.00,0.00
CycleGAN-clf_08784_02050876116-vef_09697_012593,0.00,0.00
CycleGAN-clf_08784_02050876116-vem_04310_019281,0.00,6.25
CycleGAN-clf_08784_02086238794-arf_03397_014254,0.00,0.00
CycleGAN-clf_08784_02086238794-clm_02121_020183,0.00,0.00
CycleGAN-clf_08784_02086238794-cof_00610_002459,0.00,0.00
CycleGAN-clf_08784_02086238794-pef_01208_000987,0.00,0.00
CycleGAN-clf_08784_02086238794-pem_04310_004184,0.00,0.00
CycleGAN-clf_08784_02086238794-pem_08784_001933,0.00,0.00
CycleGAN-clf_09334_00285104739-arf_03397_009427,0.00,0.00
CycleGAN-clf_09334_00285104739-cof_00610_007980,0.00,0.00
CycleGAN-clf_09334_00285104739-com_04310_019964,0.00,0.00
CycleGAN-clf_09334_00285104739-vef_03397_002977,0.00,6.25
CycleGAN-clf_09334_00327200033-arf_03397_000162,0.00,0.00
CycleGAN-clf_09334_00327200033-arm_00610_012764,0.00,100.00
CycleGAN-clf_09334_00327200033-cof_00610_016176,0.00,6.25
CycleGAN-clf_09334_00327200033-cof_02484_000986,0.00,0.00
CycleGAN-clf_09334_00327200033-pef_07049_001633,0.00,100.00
CycleGAN-clf_09334_00327200033-pef_07508_002152,0.00,6.25
CycleGAN-clf_09334_00327200033-pem_04310_014991,0.00,100.00
CycleGAN-clf_09334_00327200033-vef_05223_005505,0.00,100.00
CycleGAN-clf_09334_00327200033-vef_09697_012864,0.00,100.00
CycleGAN-clf_09334_00666624965-arm_00610_003072,0.00,0.00
CycleGAN-clf_09334_00666624965-arm_01523_006417,0.00,0.00
CycleGAN-clf_09334_00666624965-clf_04310_013239,0.00,0.00
CycleGAN-clf_09334_00666624965-clm_02121_014307,0.00,0.00
CycleGAN-clf_09334_00666624965-clm_07049_016011,0.00,0.00
CycleGAN-clf_09334_00666624965-cof_06136_017266,0.00,0.00
CycleGAN-clf_09334_00666624965-cof_08784_012553,0.00,0.00
CycleGAN-clf_09334_00666624965-pef_03397_013653,0.00,0.00
CycleGAN-clf_09334_00666624965-pem_02436_015865,0.00,0.00
CycleGAN-clf_09334_00666624965-vef_09697_010248,0.00,0.00
CycleGAN-clf_09334_00683816456-arm_00610_016747,0.00,12.50
CycleGAN-clf_09334_00683816456-clf_09697_018453,0.00,100.00
CycleGAN-clf_09334_00683816456-cof_02484_016183,0.00,100.00
CycleGAN-clf_09334_00683816456-com_09334_002904,0.00,6.25
CycleGAN-clf_09334_00683816456-pef_01208_008888,0.00,100.00
CycleGAN-clf_09334_00683816456-vef_02484_015630,0.00,100.00
CycleGAN-clf_09334_00683816456-vem_06136_021109,0.00,100.00
CycleGAN-clf_09334_01278378087-clf_07049_005343,0.00,6.25
CycleGAN-clf_09334_01278378087-clf_09697_003813,0.00,0.00
CycleGAN-clf_09334_01278378087-cof_02484_021023,0.00,6.25
CycleGAN-clf_09334_01278378087-pem_04310_019170,0.00,6.25
CycleGAN-clf_09334_01278378087-vem_04310_006702,0.00,0.00
CycleGAN-clf_09334_01310095033-arm_06136_009792,0.00,0.00
CycleGAN-clf_09334_01310095033-clf_03397_019281,0.00,0.00
CycleGAN-clf_09334_01310095033-clm_02121_005918,0.00,0.00
CycleGAN-clf_09334_01310095033-cof_06136_006266,0.00,0.00
CycleGAN-clf_09334_01310095033-com_04310_005049,0.00,0.00
CycleGAN-clf_09334_01310095033-pem_01208_016867,0.00,0.00
CycleGAN-clf_09334_01310095033-vef_03397_006777,0.00,0.00
CycleGAN-clf_09334_01310095033-vef_09697_006638,0.00,0.00
CycleGAN-clf_09334_01310095033-vem_09697_001116,0.00,0.00
CycleGAN-clf_09334_01371160906-arm_00610_009440,0.00,0.00
CycleGAN-clf_09334_01371160906-com_00610_001516,0.00,6.25
CycleGAN-clf_09334_01371160906-pef_07508_006930,0.00,0.00
CycleGAN-clf_09334_01418653210-clf_03397_017055,0.00,0.00
CycleGAN-clf_09334_01418653210-clm_07049_007012,0.00,0.00
CycleGAN-clf_09334_01418653210-cof_08784_009999,0.00,0.00
CycleGAN-clf_09334_01418653210-com_02436_008942,0.00,0.00
CycleGAN-clf_09334_01418653210-pem_08784_002659,0.00,0.00
CycleGAN-clf_09334_01463452467-cof_08784_008701,0.00,0.00
CycleGAN-clf_09334_01463452467-com_02436_013142,0.00,6.25
CycleGAN-clf_09334_01463452467-vef_05223_020706,0.00,0.00
CycleGAN-clf_09334_01463452467-vef_09697_018797,0.00,0.00
CycleGAN-clf_09334_01798944377-arf_02436_017734,0.00,0.00
CycleGAN-clf_09334_01798944377-arm_01523_018079,0.00,0.00
CycleGAN-clf_09334_01798944377-cof_00610_013808,0.00,0.00
CycleGAN-clf_09334_01798944377-pef_07508_006691,0.00,0.00
CycleGAN-clf_09334_01798944377-pem_04310_018570,0.00,100.00
CycleGAN-clf_09334_01798944377-vef_05223_010301,0.00,0.00
CycleGAN-clf_09334_01798944377-vem_06136_016170,0.00,0.00
CycleGAN-clm_03034_00223642325-com_00610_008314,0.00,0.00
CycleGAN-clm_03034_00223642325-pem_04310_021422,0.00,0.00
CycleGAN-clm_03034_00223642325-pem_08784_010148,0.00,6.25
CycleGAN-clm_03034_00223642325-vef_02484_018750,0.00,0.00
CycleGAN-clm_03034_00223642325-vem_04310_005317,0.00,0.00
CycleGAN-clm_03034_00522931279-arf_03397_013364,0.00,0.00
CycleGAN-clm_03034_00522931279-arf_05679_006705,0.00,0.00
CycleGAN-clm_03034_00522931279-clf_04310_016378,0.00,0.00
CycleGAN-clm_03034_00522931279-clf_09697_003813,0.00,0.00
CycleGAN-clm_03034_00522931279-clm_04310_020654,0.00,0.00
CycleGAN-clm_03034_00522931279-clm_07049_020870,0.00,0.00
CycleGAN-clm_03034_00522931279-clm_08421_019874,0.00,0.00
CycleGAN-clm_03034_00522931279-cof_06136_007748,0.00,0.00
CycleGAN-clm_03034_00522931279-pem_01208_002560,0.00,0.00
CycleGAN-clm_03034_00658805472-arf_02121_014854,0.00,0.00
CycleGAN-clm_03034_00658805472-arm_00610_000990,0.00,0.00
CycleGAN-clm_03034_00658805472-clf_07049_016544,0.00,0.00
CycleGAN-clm_03034_00658805472-clm_04310_006498,0.00,0.00
CycleGAN-clm_03034_00658805472-com_02436_020442,0.00,0.00
CycleGAN-clm_03034_00658805472-pem_02436_014284,0.00,0.00
CycleGAN-clm_03034_00658805472-pem_08784_005078,0.00,0.00
CycleGAN-clm_03034_00658805472-vef_05223_012955,0.00,0.00
CycleGAN-clm_03034_00746585521-arf_02121_010764,0.00,100.00
CycleGAN-clm_03034_00746585521-arf_05679_014638,0.00,6.25
CycleGAN-clm_03034_00746585521-clm_07049_019140,0.00,6.25
CycleGAN-clm_03034_00746585521-com_00610_007561,0.00,12.50
CycleGAN-clm_03034_00746585521-vem_04310_001983,0.00,100.00
CycleGAN-clm_03034_01181457087-clf_09697_015658,0.00,100.00
CycleGAN-clm_03034_01181457087-cof_02484_020338,0.00,100.00
CycleGAN-clm_03034_01181457087-cof_08784_006000,0.00,6.25
CycleGAN-clm_03034_01181457087-com_04310_010970,0.00,100.00
CycleGAN-clm_03034_01181457087-pef_01208_011561,0.00,100.00
CycleGAN-clm_03034_01181457087-pef_07508_010721,0.00,100.00
CycleGAN-clm_03034_01181457087-pem_02436_009266,0.00,100.00
CycleGAN-clm_03034_01208798223-arm_07508_018154,0.00,0.00
CycleGAN-clm_03034_01208798223-clf_04310_015205,0.00,0.00
CycleGAN-clm_03034_01208798223-clm_04310_013012,0.00,0.00
CycleGAN-clm_03034_01208798223-clm_07049_007073,0.00,0.00
CycleGAN-clm_03034_01208798223-pem_08784_012072,0.00,0.00
CycleGAN-clm_03034_01208798223-vef_09697_020029,0.00,12.50
CycleGAN-clm_03034_01728660592-arf_02121_006418,0.00,0.00
CycleGAN-clm_03034_01728660592-clm_02121_009881,0.00,0.00
CycleGAN-clm_03034_01728660592-pef_01208_013524,0.00,100.00
CycleGAN-clm_03034_01728660592-pem_02436_016050,0.00,0.00
CycleGAN-clm_03034_01728660592-vef_09697_004508,0.00,0.00
CycleGAN-clm_03034_01728660592-vem_05223_017742,0.00,0.00
CycleGAN-clm_03034_01781920238-arf_02121_010393,0.00,0.00
CycleGAN-clm_03034_01781920238-arf_05679_010182,0.00,0.00
CycleGAN-clm_03034_01781920238-clf_07049_017420,0.00,0.00
CycleGAN-clm_03034_01781920238-cof_00610_017685,0.00,6.25
CycleGAN-clm_03034_01781920238-vem_05223_021349,0.00,0.00
CycleGAN-clm_03034_01781920238-vem_09697_007401,0.00,12.50
CycleGAN-clm_03034_01784318956-clf_09697_008232,0.00,0.00
CycleGAN-clm_03034_01802784121-arm_00610_010147,0.00,18.75
CycleGAN-clm_03034_01802784121-clf_04310_018941,0.00,100.00
CycleGAN-clm_03034_01802784121-com_00610_011392,0.00,0.00
CycleGAN-clm_03034_01802784121-com_09334_015777,0.00,0.00
CycleGAN-clm_03034_01802784121-pef_01208_012474,0.00,12.50
CycleGAN-clm_03034_01802784121-pef_07049_009057,0.00,6.25
CycleGAN-clm_03397_00235753397-clf_07049_015389,0.00,0.00
CycleGAN-clm_03397_00235753397-cof_08784_002329,0.00,0.00
CycleGAN-clm_03397_00235753397-com_09334_002093,0.00,0.00
CycleGAN-clm_03397_00235753397-pef_03397_014851,0.00,0.00
CycleGAN-clm_03397_00235753397-vef_05223_007757,0.00,0.00
CycleGAN-clm_03397_00235753397-vem_06136_013702,0.00,0.00
CycleGAN-clm_03397_00385310848-arf_03397_005495,0.00,6.25
CycleGAN-clm_03397_00385310848-arm_06136_009744,0.00,0.00
CycleGAN-clm_03397_00385310848-clf_07049_000664,0.00,0.00
CycleGAN-clm_03397_00385310848-clf_09697_011420,0.00,0.00
CycleGAN-clm_03397_00385310848-clm_04310_010101,0.00,0.00
CycleGAN-clm_03397_00385310848-cof_02484_002719,0.00,0.00
CycleGAN-clm_03397_00385310848-com_04310_013220,0.00,0.00
CycleGAN-clm_03397_00385310848-pem_08784_010318,0.00,0.00
CycleGAN-clm_03397_00385310848-vem_06136_016403,0.00,0.00
CycleGAN-clm_03397_00523539553-arf_02436_012563,0.00,0.00
CycleGAN-clm_03397_00523539553-arf_05679_007765,0.00,0.00
CycleGAN-clm_03397_00523539553-clf_09697_015729,0.00,0.00
